Title,Author,Rating,Language,Rating Count,Release Date,Genre,Rating Count Scaled,Rating Count Weighted
A Secret Splendor,Erin St. Claire/Sandra Brown,3.66,eng,1328,2006,"Romance;Romance,Contemporary Romance;Contemporary;Category Romance,Harlequin;Fiction;Asian Literature,Indonesian Literature;Womens Fiction,Chick Lit;Roman;Adult Fiction;Adult",0.00026709785134134,0.26709785134134
Love Beyond Reason,Rachel Ryan/Sandra Brown,3.64,eng,1822,2005,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Category Romance,Harlequin;Asian Literature,Indonesian Literature;Adult;Romance,Romantic Suspense;Womens Fiction,Chick Lit;Roman",0.000374546009779958,0.374546009779958
Words of Silk,Erin St. Claire/Sandra Brown,3.56,eng,2677,2005,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Womens Fiction,Chick Lit;Audiobook;Roman;Romance,Category Romance",0.000560513976308334,0.560513976308334
Two Alone,Erin St. Claire/Sandra Brown,3.7,eng,2155,2007,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Adventure,Survival;Category Romance,Harlequin;Adventure;Romance,Romantic Suspense;Suspense;Adult",0.000446975638848904,0.446975638848904
Not Even for Love,Erin St. Claire/Sandra Brown,3.49,eng,1705,2004,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Adult;Category Romance,Harlequin;Womens Fiction,Chick Lit",0.000349097761728706,0.349097761728706
Charade,Sandra Brown,3.94,en-US,6044,1995,"Romance;Romance,Romantic Suspense;Mystery;Suspense;Fiction;Contemporary;Thriller;Romance,Contemporary Romance;Thriller,Mystery Thriller;Adult",0.00129285800356102,1.29285800356102
Exclusive,Sandra Brown,3.97,eng,5852,1997,"Romance;Romance,Romantic Suspense;Mystery;Fiction;Suspense;Thriller;Contemporary;Thriller,Mystery Thriller;Mystery,Crime;Romance,Contemporary Romance",0.00125109677598973,1.25109677598973
Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,eng,2592,2000,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Womens Fiction,Chick Lit;Adult;Category Romance,Harlequin;Drama;Asian Literature,Indonesian Literature;Romance,Category Romance",0.000542025932852296,0.542025932852296
The Thrill of Victory,Erin St. Claire/Sandra Brown,3.62,eng,1097,2003,"Romance;Romance,Contemporary Romance;Contemporary;Category Romance,Harlequin;Fiction;Sports,Sports;Roman;Adult;Asian Literature,Indonesian Literature;Mystery",0.000216853874419639,0.216853874419639
Heaven's Price,Sandra Brown,3.54,eng,1828,1995,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Category Romance,Loveswept;Womens Fiction,Chick Lit;Novels;Asian Literature,Indonesian Literature",0.00037585104814156,0.37585104814156
Riley in the Morning,Sandra Brown,3.44,eng,2268,2008,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Romance,Romantic Suspense;Category Romance,Loveswept;Adult Fiction;Mystery",0.000471553861325754,0.471553861325754
The Rana Look,Sandra Brown,3.51,eng,2437,2003,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Sports,Sports;Adult;Womens Fiction,Chick Lit;Drama;Romance,Romantic Suspense",0.000508312441844228,0.508312441844228
Texas! Sage (Texas! Tyler Family Saga  #3),Sandra Brown,4.02,eng,6114,1992,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Westerns;Romance,Western Romance;Audiobook;Adult;Womens Fiction,Chick Lit;Romance,Romantic Suspense",0.00130808345111305,1.30808345111305
Temperatures Rising,Sandra Brown,3.45,eng,2059,2006,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Audiobook;Adult;Mystery;Novels;Category Romance,Loveswept;Romance,Romantic Suspense",0.000426095025063262,0.426095025063262
A Kiss Remembered,Erin St. Claire/Sandra Brown,3.47,eng,3667,2003,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Audiobook;Womens Fiction,Chick Lit;Category Romance,Harlequin;Adult;Romance,Romantic Suspense;Roman",0.000775845305972769,0.775845305972769
Adam's Fall (Mason Sisters  #2),Sandra Brown,3.74,eng,3065,2001,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Mystery;Womens Fiction,Chick Lit;Category Romance,Loveswept;Drama",0.000644906457025304,0.644906457025304
Seduction by Design,Erin St. Claire/Sandra Brown,3.56,eng,2882,2002,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Category Romance,Harlequin;Adult;Womens Fiction,Chick Lit;Mystery;Adult Fiction;Novels",0.000605102786996424,0.605102786996424
Prime Time,Rachel Ryan/Sandra Brown,3.58,eng,2005,1995,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Audiobook;Womens Fiction,Chick Lit;Romance,Romantic Suspense;Suspense;Adult;Novels",0.000414349679808838,0.414349679808838
Tiger Prince,Erin St. Claire/Sandra Brown,3.78,eng,2275,1999,"Romance;Romance,Contemporary Romance;Contemporary;Category Romance,Harlequin;Fiction;Womens Fiction,Chick Lit;Adult;Asian Literature,Indonesian Literature;Romance,Category Romance;Romance,M F Romance",0.000473076406080957,0.473076406080957
Best Kept Secrets,Sandra Brown,3.77,eng,5805,2003,"Romance;Romance,Romantic Suspense;Mystery;Fiction;Suspense;Thriller;Contemporary;Romance,Contemporary Romance;Thriller,Mystery Thriller;Womens Fiction,Chick Lit",0.00124087397549051,1.24087397549051
Tomorrow's Promise,Sandra Brown,3.71,eng,1764,2000,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Category Romance,Harlequin;Womens Fiction,Chick Lit;Drama;Roman;Romance,Romantic Suspense;Adult",0.000361930638951132,0.361930638951132
Sweet Anger,Erin St. Claire/Sandra Brown,3.59,eng,2288,1999,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Romance,Romantic Suspense;Adult;Mystery;Womens Fiction,Chick Lit;Suspense;Novels",0.000475903989197763,0.475903989197762
Demon Rumm,Sandra Brown,3.35,eng,3122,2005,"Romance;Romance,Contemporary Romance;Fiction;Contemporary;Womens Fiction,Chick Lit;Romance,Romantic Suspense;Category Romance,Harlequin;Adult;Category Romance,Loveswept;Audiobook",0.000657304321460529,0.657304321460529
Above and Beyond,Erin St. Claire/Sandra Brown,3.73,eng,2149,2004,"Romance;Romance,Contemporary Romance;Contemporary;Category Romance,Harlequin;Fiction;War,Military Fiction;Womens Fiction,Chick Lit;Romance,Romantic Suspense;Romance,Category Romance;Adult",0.000445670600487301,0.445670600487301
Fanta C (Mason Sisters  #1),Sandra Brown,3.62,eng,2317,1997,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Womens Fiction,Chick Lit;Category Romance,Harlequin;Category Romance,Loveswept;Mystery;Adult;Drama",0.000482211674612175,0.482211674612175
Sunny Chandler's Return,Sandra Brown,3.59,eng,2973,2004,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Adult;Womens Fiction,Chick Lit;Mystery;Romance,Romantic Suspense;Suspense",0.000624895868814064,0.624895868814064
Sandra Brown: Three Complete Novels (Best Kept Secrets  Mirror Image  and Slow Heat in Heaven),Sandra Brown,4.21,eng,343,1992,"Romance;Romance,Romantic Suspense",5.28540536449069E-05,0.0528540536449069
The Switch,Sandra Brown,3.92,eng,9295,2001,"Romance;Mystery;Romance,Romantic Suspense;Fiction;Suspense;Thriller;Contemporary;Thriller,Mystery Thriller;Romance,Contemporary Romance;Adult",0.00199997128915605,1.99997128915605
Play Dirty,Sandra Brown,3.92,eng,9552,2007,"Romance;Romance,Romantic Suspense;Suspense;Mystery;Fiction;Thriller;Contemporary;Thriller,Mystery Thriller;Romance,Contemporary Romance;Mystery,Crime",0.00205587043231136,2.05587043231136
Texas! Trilogy,Sandra Brown,4.29,eng,949,1992,"Romance;Contemporary;Fiction;Westerns;Romance,Contemporary Romance;Anthologies",0.000184662928166774,0.184662928166774
Tempest in Eden,Sandra Brown,3.48,eng,1560,2005,"Romance;Romance,Contemporary Romance;Contemporary;Fiction;Category Romance,Harlequin;Womens Fiction,Chick Lit;Romance,Category Romance;Adult;Roman;Romantic",0.000317559334656642,0.317559334656642
Yesterday  I Cried,Iyanla Vanzant,4.23,en-US,2311,2000,"Nonfiction;Self Help;Spirituality;Inspirational;Biography,Autobiography;Autobiography,Memoir;Psychology;Biography;Self Help,Personal Development;Literature",0.000480906636250573,0.480906636250573
The Communist Manifesto,Karl Marx/Friedrich Engels/Gareth Stedman Jones,3.55,eng,75488,2002,"Philosophy;Nonfiction;Politics;Classics;History;Economics;Sociology;Philosophy,Theory;Politics,Political Science;European Literature,German Literature",0.01639737200075,16.39737200075
The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Bob Blaisdell/Karl Marx/Jean-Paul Marat/Tom Paine/Mao Zedong/Mahatma Gandhi,3.85,eng,311,2003,"Nonfiction;Philosophy;Politics;History;Sociology;Politics,Political Science;Philosophy,Theory;Reference;Classics;Economics",4.58938490496928E-05,0.0458938490496928
The Communist Manifesto,Karl Marx/Friedrich Engels/Phil Gasper,3.55,eng,138,2005,"Philosophy;Nonfiction;Politics;Classics;History;Economics;Sociology;Philosophy,Theory;Politics,Political Science;European Literature,German Literature",8.26524295681672E-06,0.00826524295681672
The Communist Manifesto,Karl Marx/Friedrich Engels,3.55,en-US,138,2005,"Philosophy;Nonfiction;Politics;Classics;History;Economics;Sociology;Philosophy,Theory;Politics,Political Science;European Literature,German Literature",8.26524295681672E-06,0.00826524295681672
The Communist Manifesto,Karl Marx/Friedrich Engels/Samuel Moore,3.55,eng,733,1948,"Philosophy;Nonfiction;Politics;Classics;History;Economics;Sociology;Philosophy,Theory;Politics,Political Science;European Literature,German Literature",0.000137681547149078,0.137681547149078
The Communist Manifesto (Great Ideas),Karl Marx/Gareth Stedman Jones/Friedrich Engels,3.55,en-US,251,2006,"Philosophy;Nonfiction;Politics;Classics;History;Economics;Sociology;Philosophy,Theory;Politics,Political Science;European Literature,German Literature",3.28434654336664E-05,0.0328434654336664
Paula Spencer,Roddy Doyle,3.78,en-US,1956,2007,"Fiction;Cultural,Ireland;European Literature,Irish Literature;Contemporary;Literary Fiction;Novels;Family;Humor;Book Club;Adult",0.000403691866522417,0.403691866522417
Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,eng,17042,1998,"Fiction;Cultural,Ireland;European Literature,Irish Literature;Literary Fiction;Novels;Contemporary;Young Adult,Coming Of Age;Literature;Historical,Historical Fiction;Literature,20th Century",0.00368499332037865,3.68499332037865
Colonialism and Neocolonialism,Jean-Paul Sartre/Azzedine Haddour,3.79,eng,137,2006,"Philosophy;Nonfiction;Politics;History;Writing,Essays;Economics;Social Science;International Rel...,International Development;Sociology;Academic,Academia",8.04773656321628E-06,0.00804773656321628
Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,Hazel Rowley,4.11,eng,108,2005,"Biography;Nonfiction;Philosophy;History;Feminism;Biography Memoir;Cultural,France;Romance;Womens;Autobiography,Memoir",1.74005114880352E-06,0.00174005114880352
Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant/John T. Goldthwait,3.64,eng,435,2004,"Philosophy;Nonfiction;Art;Cultural,Germany;European Literature,German Literature;Philosophy,Theory;Classics;Literature,18th Century;Writing,Essays;Academic",7.28646418561474E-05,0.0728646418561474
A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Edmund Burke/Adam Phillips,3.76,eng,1239,1998,"Philosophy;Nonfiction;Art;Classics;Literature,18th Century;Writing,Essays;Philosophy,Theory;Criticism,Literary Criticism;Gothic;European Literature,British Literature",0.000247739782310901,0.247739782310901
American Sublime: Poems,Elizabeth Alexander,3.8,eng,196,2005,"Poetry;Literature,American;History;Cultural,African American;Womens",2.08806137856422E-05,0.0208806137856422
Cigarettes Are Sublime,Richard Klein,3.81,en-US,138,1995,"Nonfiction;History;Philosophy;Writing,Essays;Criticism,Literary Criticism;Cultural",8.26524295681672E-06,0.00826524295681672
The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek/Marek Wieczorek,3.72,eng,275,2000,"Philosophy;Culture,Film;Nonfiction;Psychology,Psychoanalysis;Psychology;Art;Philosophy,Theory;Criticism;Politics;Sociology",3.8063618880077E-05,0.038063618880077
Why Orwell Matters,Christopher Hitchens,3.93,eng,2852,2003,"Nonfiction;Biography;Politics;History;Philosophy;Writing,Essays;Criticism,Literary Criticism;Criticism;Literature;Biography Memoir",0.000598577595188411,0.598577595188411
Shooting an Elephant,George Orwell,4.12,eng,7029,2003,"Nonfiction;Classics;Writing,Essays;Short Stories;History;Politics;Literature;Academic,School;Autobiography,Memoir;Biography",0.00150710180125745,1.50710180125745
Ape and Essence,Aldous Huxley,3.76,eng,3733,1992,"Fiction;Science Fiction;Science Fiction,Dystopia;Classics;Philosophy;Literature;Novels;European Literature,British Literature;Apocalyptic,Post Apocalyptic;Literature,20th Century",0.000790200727950398,0.790200727950398
The Mottled Lizard,Elspeth Huxley,4.01,eng,311,1986,"Cultural,Africa;Autobiography,Memoir;Nonfiction;Eastern Africa,Kenya;Biography;Biography,Autobiography;History;Travel;Biography Memoir;Classics",4.58938490496928E-05,0.0458938490496928
Plato in 90 Minutes,Paul Strathern,3.23,eng,515,1996,Philosophy;Nonfiction;History;Biography;Audiobook;Biography Memoir;Psychology;Religion;Politics;Classics,9.02651533441826E-05,0.0902651533441826
Despair,Vladimir Nabokov,3.92,eng,197,2000,"Fiction;Classics;Cultural,Russia;Literature,Russian Literature;Novels;Literature;Literary Fiction;Literature,20th Century;Mystery;Literature,American",2.10981201792427E-05,0.0210981201792427
Inconceivable: A Woman's Triumph Over Despair and Statistics,Julia Indichova/Christiane Northrup,3.83,eng,170,2001,"Nonfiction;Health;Autobiography,Memoir",1.52254475520308E-05,0.0152254475520308
Pnin,Vladimir Nabokov/David Lodge,3.9,eng,13925,2004,"Fiction;Classics;Cultural,Russia;Novels;Literature,Russian Literature;Literature;Literature,20th Century;Literature,American;Literary Fiction;Humor",0.00300702589152608,3.00702589152608
The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4,eng,140529,2001,"Classics;Fiction;Historical,Historical Fiction;Cultural,France;Literature;European Literature,French Literature;Gothic;Historical;Romance;Novels",0.0305442053469162,30.5442053469162
The Hunchback of Notre-Dame,Victor Hugo/Catherine Liu/Elizabeth McCracken,4,en-US,140,2004,"Classics;Fiction;Historical,Historical Fiction;Cultural,France;Literature;European Literature,French Literature;Gothic;Historical;Romance;Novels",8.7002557440176E-06,0.0087002557440176
Art and Culture: Critical Essays,Clement Greenberg/Janice Horne,3.9,eng,472,1971,"Art;Writing,Essays;Art,Art History;Nonfiction;Philosophy;Cultural;Architecture;Literature,20th Century;Philosophy,Theory;Reference,Research",8.09123784193637E-05,0.0809123784193637
Readings for Meditation and Reflection,C.S. Lewis/Walter Hooper,4.32,eng,272,1996,"Christian;Nonfiction;Religion,Christianity;Religion,Theology;Spirituality;Philosophy;Christian,Christian Living;Religion;Writing,Essays;Religion,Faith",3.74110996992757E-05,0.0374110996992757
C.S. Lewis and the Catholic Church,Joseph Pearce,3.88,eng,165,2004,"Religion;Biography;Christianity,Catholic;Religion,Theology;Nonfiction;History;Christian;Religion,Christianity;Literature",1.41379155840286E-05,0.0141379155840286
The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,C.S. Lewis/Walter Hooper,4.36,eng,121,2004,"Religion;Nonfiction;Biography;Christian;Religion,Christianity;Criticism,Literary Criticism;History;Autobiography,Memoir;European Literature,British Literature;Language,Writing",4.56763426560924E-06,0.00456763426560924
Letters to Children,C.S. Lewis/Lyle Wesley Dorsett/Marjorie Lamp Mead/Douglas Gresham,4.19,eng,1634,1999,"Nonfiction;Christian;Religion,Christianity;Religion;Religion,Faith;Childrens;Spirituality;Biography;Language,Writing;Religion,Theology",0.000333654807783075,0.333654807783075
Cartas del diablo a su sobrino,C.S. Lewis/Miguel Marias,4.22,spa,409,2006,"Fiction;Classics;Christian;Religion;Religion,Christianity;Fantasy;Religion,Theology;Christian Fiction;Religion,Faith;Philosophy",6.72094756225359E-05,0.0672094756225359
The Four Loves,C.S. Lewis,4.14,en-US,34681,2002,"Christian;Nonfiction;Religion,Theology;Religion;Philosophy;Religion,Christianity;Religion,Faith;Classics;Spirituality;Christian,Christian Living",0.00752158859709681,7.52158859709681
What Christians Believe,C.S. Lewis,4.24,en-US,566,2005,"Christian;Nonfiction;Religion,Christianity;Religion;Religion,Theology;Audiobook;Religion,Faith;Spirituality;Philosophy;Inspirational",0.000101357979417805,0.101357979417805
The Art of Listening,Erich Fromm/Rainer Funk,4.12,en-US,290,1998,"Psychology;Nonfiction;Philosophy;Self Help;Relationships;Psychology,Psychoanalysis;Language,Communication;Self Help,Personal Development;Sociology;Writing,Essays",4.13262147840836E-05,0.0413262147840836
Beyond the Chains of Illusion: My Encounter with Marx and Freud,Erich Fromm/Rainer Funk,4.07,eng,285,2006,"Psychology;Philosophy;Nonfiction;Sociology;Psychology,Psychoanalysis;History;European Literature,German Literature;Politics;Philosophy,Theory;Literature,20th Century",4.02386828160814E-05,0.0402386828160814
Marx's Concept of Man,Erich Fromm/T.B. Bottomore,4.02,en-US,556,2004,"Philosophy;Psychology;Politics;Nonfiction;Sociology;Philosophy,Theory;Economics;History;European Literature,German Literature;Academic,School",9.91829154818006E-05,0.0991829154818006
Meditations on First Philosophy,René Descartes/Donald A. Cress,3.71,eng,16700,1993,"Philosophy;Nonfiction;Classics;Cultural,France;Academic,School;Religion;Academic,College;Philosophy,Metaphysics;Literature,17th Century;Academic,Read For School",0.0036106061337673,3.6106061337673
Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,4.23,eng,76332,2006,"Philosophy;Nonfiction;Classics;History;Self Help;Psychology;Self Help,Personal Development;Spirituality;Leadership;Biography",0.0165809473969487,16.5809473969487
The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,en-US,713,1990,"Science;History;Nonfiction;Philosophy;Science,Astronomy;Science,History Of Science;Religion;Biography;Science,Physics;Psychology",0.00013333141927707,0.13333141927707
Darkness at Noon,Arthur Koestler/Daphne Hardy,4.04,eng,1307,2006,"Fiction;Classics;Historical,Historical Fiction;Politics;Literature;Cultural,Russia;Novels;Science Fiction,Dystopia;Literature,20th Century;Philosophy",0.000262530217075731,0.262530217075731
The Act of Creation,Arthur Koestler,4.26,en-US,365,1990,"Psychology;Philosophy;Nonfiction;Art;Science;History;Language,Writing;Design;Classics;Self Help",5.76391943041166E-05,0.0576391943041166
The Ghost in the Machine,Arthur Koestler,4,eng,472,1990,"Philosophy;Psychology;Nonfiction;Science;History;Sociology;Biology,Neuroscience;Social Science;Science,Biology;Classics",8.09123784193637E-05,0.0809123784193637
The Case of the Midwife Toad,Arthur Koestler,3.79,en-GB,166,1973,"Science;Nonfiction;History;Biology,Evolution;Philosophy;Science Nature",1.4355421977629E-05,0.014355421977629
The Invisible Writing,Arthur Koestler,4.31,eng,115,2005,"History;Nonfiction;Biography;Autobiography,Memoir;Biography,Autobiography;Own;Politics",3.2625959040066E-06,0.0032625959040066
Up in the Air,Walter Kirn,2.86,eng,3504,2002,Fiction;Travel;Contemporary;Business;Media Tie In;Novels;Literature;Adult Fiction;Realistic Fiction;Literary Fiction,0.000740391763815897,0.740391763815897
Thumbsucker,Walter Kirn,3.44,eng,1203,1999,"Fiction;Young Adult;Young Adult,Coming Of Age;Adult;Novels;Realistic Fiction;Literary Fiction;Media Tie In;Literature,20th Century;Adult Fiction",0.000239909552141285,0.239909552141285
Crazy Lady!,Jane Leslie Conly,3.64,eng,1510,1995,"Realistic Fiction;Young Adult;Fiction;Literature,Banned Books;Childrens;Childrens,Middle Grade;Academic,School;Childrens,Chapter Books;Family;Childrens,Juvenile",0.00030668401497662,0.30668401497662
Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,eng,278,1997,"Psychology;Self Help;Relationships;Nonfiction;Spirituality;Buddhism,Zen;Religion,Buddhism;Love;Health,Mental Health;Inspirational",3.87161380608783E-05,0.0387161380608783
Making a Change for Good: A Guide to Compassionate Self-Discipline,Cheri Huber,3.93,eng,304,2007,"Self Help;Nonfiction;Religion,Buddhism;Psychology;Spirituality;Buddhism,Zen;Health,Mental Health;Religion;Productivity;Inspirational",4.43713042944897E-05,0.0443713042944898
The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,4.52,eng,164,2001,"Nonfiction;Writing,Essays;Writing,Books About Books;Philosophy;Literature;European Literature,Spanish Literature;Writing,Journalism",1.39204091904282E-05,0.0139204091904282
Ficciones,Jorge Luis Borges/John Sturrock/Anthony Kerringan,4.45,eng,424,1993,"Fiction;Short Stories;Classics;Magical Realism;Literature;Fantasy;European Literature,Spanish Literature;Cultural,Latin American;Philosophy;Literature,20th Century",7.04720715265425E-05,0.0704720715265425
Montaigne: Essays,Michel de Montaigne/J.M. Cohen,4.16,eng,1214,1993,"Philosophy;Writing,Essays;Classics;Nonfiction;Cultural,France;European Literature,French Literature;Literature;History;Literature,16th Century;Psychology",0.00024230212247089,0.24230212247089
The Complete Works,Michel de Montaigne/Donald M. Frame,4.44,eng,166,2003,"Philosophy;Writing,Essays;Classics;Nonfiction;Cultural,France;History;Literature;European Literature,French Literature;Biography;Literature,16th Century",1.4355421977629E-05,0.014355421977629
The Complete Essays,Michel de Montaigne/M.A. Screech,4.24,eng,10657,1993,"Philosophy;Classics;Writing,Essays;Nonfiction;Cultural,France;History;European Literature,French Literature;Literature;Biography;Literature,16th Century",0.00229621499723984,2.29621499723984
The Stories (So Far),Deborah Eisenberg,4,eng,209,1997,Short Stories;Fiction;Womens;Literature,2.3708196902448E-05,0.023708196902448
Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,4.37,en-US,4831,2004,"Sequential Art,Manga;Horror;Paranormal,Vampires;Sequential Art,Comics;Sequential Art,Graphic Novels;Fantasy;Comics Manga;Manga,Seinen;Fiction;Action",0.00102902274812368,1.02902274812368
Hellsing  Vol. 04 (Hellsing  #4),Kohta Hirano,4.28,eng,2596,2004,"Sequential Art,Manga;Horror;Paranormal,Vampires;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Action;Comics Manga;Manga,Seinen",0.000542895958426698,0.542895958426698
Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,eng,5330,2004,"Nonfiction;Politics;Sociology;History;Economics;Writing,Journalism;Cultural;Mystery,Crime;Social Science;Crime,True Crime",0.0011375584385303,1.1375584385303
Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,eng,3745,2006,"Nonfiction;Food and Drink,Food;Health;Academic,School;Science;Health,Nutrition;Childrens,Middle Grade;History;Food and Drink,Foodie;Academic,Read For School",0.000792810804673603,0.792810804673603
Shaken (Left Behind: The Kids  #23-25),Jerry B. Jenkins/Tim LaHaye/Chris Fabry,4.32,eng,217,2005,"Christian;Fiction;Young Adult;Childrens;Christian Fiction;Apocalyptic,Post Apocalyptic",2.54482480512515E-05,0.0254482480512515
The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,4.15,en-GB,2855,2007,"Christian Fiction;Christian;Fiction;Religion;Fantasy;Spirituality;Thriller;Religion,Faith;Science Fiction,Dystopia;Novels",0.000599230114369212,0.599230114369212
Kingdom Come: The Final Victory (Left Behind  #13),Tim LaHaye/Jerry B. Jenkins,3.98,eng,4148,2007,"Christian Fiction;Christian;Fiction;Religion;Fantasy;Religion,Faith;Science Fiction,Apocalyptic;Inspirational;Spirituality;Religion,Christianity",0.000880465881294581,0.880465881294581
John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,eng,1144,2006,"Christian Fiction;Christian;Historical,Historical Fiction;Fiction;Biblical Fiction;Religion,Christianity;Religion;Historical;Biblical;Religion,Faith",0.000227076674918859,0.227076674918859
Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,eng,1532,2005,"Christian Fiction;Christian;Fiction;Suspense;Science Fiction;Religion;Thriller;Inspirational;Science Fiction,Apocalyptic;Mystery",0.00031146915563583,0.31146915563583
A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,eng,6232,2006,"History;Nonfiction;Autobiography,Memoir;Biography;War;War,World War II;Cultural,Germany;European Literature,German Literature;Historical;Biography Memoir",0.0013337492055579,1.3337492055579
The Woman Warrior,Maxine Hong Kingston,3.73,eng,21189,1989,"Autobiography,Memoir;Nonfiction;Feminism;Cultural,China;Classics;Biography;Academic,School;Biography Memoir;Womens;Biography,Autobiography",0.00458699233463968,4.58699233463968
A Woman in Jerusalem,A.B. Yehoshua/Hillel Halkin,3.43,en-US,851,2006,"Fiction;Cultural,Israel;Literature,Jewish;Literature;Contemporary;Book Club;Novels;Adult Fiction;Literature,21st Century;Judaism,Judaica",0.00016334730159393,0.16334730159393
The Kept Woman,Susan Donovan,3.81,eng,4037,2006,"Romance;Romance,Contemporary Romance;Contemporary;Womens Fiction,Chick Lit;Fiction;Adult;Humor;Childrens;Family;Romance,M F Romance",0.000856322671604932,0.856322671604932
My Woman His Wife,Anna J.,4.38,en-US,971,2006,"Fiction;Adult Fiction,Erotica;Cultural,African American;Urban;LGBT",0.000189448068825983,0.189448068825983
Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,eng,8107,1992,Short Stories;Fiction;Poetry;Feminism;Literature;Literary Fiction;Contemporary;Adult Fiction;Anthologies;Adult,0.00174157369355872,1.74157369355872
The Bean Trees (Greer Family  #1),Barbara Kingsolver,3.97,eng,120383,1989,"Fiction;Contemporary;Literary Fiction;Novels;Adult Fiction;Adult;Classics;Academic,School;Literature;Realistic Fiction",0.0261623215414417,26.1623215414417
The Crazyladies of Pearl Street,Trevanian,3.77,eng,1063,2006,"Fiction;Historical,Historical Fiction;Historical;Young Adult,Coming Of Age;Audiobook;New York;Family;Classics;Young Adult;Literary Fiction",0.000209458657037224,0.209458657037224
The Summer of Katya,Trevanian,3.99,eng,2257,2005,"Fiction;Mystery;Historical,Historical Fiction;Thriller;Cultural,France;Historical;Romance;Thriller,Mystery Thriller;Roman;Mystery,Crime",0.000469161290996149,0.469161290996149
The Main,Trevanian,3.86,eng,920,2005,"Fiction;Mystery;Mystery,Crime;Cultural,Canada;Thriller;Mystery,Detective;Novels;Thriller,Mystery Thriller;Mystery,Noir;Literature",0.000178355242752361,0.178355242752361
The Eiger Sanction (Jonathan Hemlock  #1),Trevanian,4.06,eng,10385,2005,"Fiction;Thriller;Spy Thriller,Espionage;Adventure;Mystery;Suspense;Thriller,Mystery Thriller;Action;Thriller,Spy Thriller;Mystery,Crime",0.00223705325818052,2.23705325818052
Scoop (Occupational Hazards  #1),Rene Gutteridge,3.61,eng,460,2006,"Christian Fiction;Fiction;Christian;Mystery;Humor;Contemporary;Womens Fiction,Chick Lit;Adult",7.83023016961584E-05,0.0783023016961584
Brideshead Revisited,Evelyn Waugh,4,eng,79045,1982,"Classics;Fiction;Historical,Historical Fiction;Literature;European Literature,British Literature;Novels;LGBT;Literature,20th Century;Literary Fiction;Historical",0.0171710422427867,17.1710422427867
Black Mischief,Evelyn Waugh,3.76,eng,2421,2002,"Fiction;Classics;Cultural,Africa;Humor;European Literature,British Literature;Literature;Novels;Humor,Comedy;Literature,20th Century;Literary Fiction",0.000504832339546621,0.504832339546621
